Date,Category,Category_id,Price,Weight,Indent,Parent,Parent_ID
2021-12-15,"Sewing machines, fabric and supplies",8663.0,95.54,0.025,5.0,Other recreational goods,4278.0
2021-12-15,Music instruments and accessories,3628.0,108.658,0.035,5.0,Other recreational goods,4278.0
2021-12-15,Education and communication commodities,4699.0,67.873,0.527,3.0,Commodities less food and energy commodities,4935.0
2021-12-15,Educational books and supplies,5985.0,683.632,0.13,4.0,Education and communication commodities,4699.0
2021-12-15,College textbooks,7979.0,233.45,0.131,5.0,Educational books and supplies,5985.0
2021-12-15,Information technology commodities,7569.0,48.031,0.397,4.0,Education and communication commodities,4699.0
2021-12-15,Personal computers and peripheral equipment,980.0,39.401,0.304,5.0,"Information technology, hardware and services",5358.0
2021-12-15,Computer software and accessories,6021.0,25.68,0.024,5.0,Information technology commodities,7569.0
2021-12-15,"Telephone hardware, calculators, and other consumer information items",2940.0,11.628,0.07,5.0,Information technology commodities,7569.0
2021-12-15,Alcoholic beverages,7635.0,266.038,0.972,3.0,Commodities less food and energy commodities,4935.0
2021-12-15,Alcoholic beverages at home,2422.0,213.398,0.607,4.0,Alcoholic beverages,7635.0
2021-12-15,"Beer, ale, and other malt beverages at home",2456.0,243.86,0.27,5.0,Alcoholic beverages at home,2422.0
2021-12-15,Distilled spirits at home,6418.0,203.708,0.082,5.0,Alcoholic beverages at home,2422.0
2021-12-15,Whiskey at home,2132.0,215.514,0.0405,6.0,Distilled spirits at home,6418.0
2021-12-15,"Distilled spirits, excluding whiskey, at home",2863.0,200.271,0.0405,6.0,Distilled spirits at home,6418.0
2021-12-15,Wine at home,9946.0,173.912,0.255,5.0,Alcoholic beverages at home,2422.0
2021-12-15,Alcoholic beverages away from home,5080.0,381.344,0.365,4.0,Alcoholic beverages,7635.0
2021-12-15,"Beer, ale, and other malt beverages away from home",9333.0,186.741,0.122666666666667,5.0,Alcoholic beverages away from home,5080.0
2021-12-15,Wine away from home,2743.0,204.799,0.122666666666667,5.0,Alcoholic beverages away from home,5080.0
2021-12-15,Distilled spirits away from home,6508.0,209.591,0.122666666666667,5.0,Alcoholic beverages away from home,5080.0
2021-12-15,Other goods,5557.0,122.635,1.553,3.0,Commodities less food and energy commodities,4935.0
2021-12-15,Tobacco and smoking products,949.0,1308.024,0.66,4.0,Other goods,5557.0
2021-12-15,Cigarettes,4451.0,540.914,0.585,5.0,Tobacco and smoking products,949.0
2021-12-15,Tobacco products other than cigarettes,620.0,303.512,0.06,5.0,Tobacco and smoking products,949.0
2021-12-15,Personal care products,1231.0,159.06,0.684,4.0,Other goods,5557.0
2021-12-15,"Hair, dental, shaving, and miscellaneous personal care products",6501.0,104.129,0.38,5.0,Personal care products,1231.0
2021-12-15,"Cosmetics, perfume, bath, nail preparations and implements",9308.0,176.243,0.298,5.0,Personal care products,1231.0
2021-12-15,Miscellaneous personal goods,1381.0,79.416,0.208,4.0,Other goods,5557.0
2021-12-15,"Stationery, stationery supplies, gift wrap",8917.0,172.078,0.0995,5.0,Miscellaneous personal goods,1381.0
2021-12-15,Services less energy services,1033.0,360.011,59.822,2.0,All items less food and energy,5306.0
2021-12-15,Shelter,8742.0,341.944,33.293,3.0,Services less energy services,1033.0
2021-12-15,Rent of shelter,8577.0,356.683,32.919,4.0,Shelter,8742.0
2021-12-15,Rent of primary residence,4363.0,355.632,7.932,5.0,Rent of shelter,8577.0
2021-12-15,Lodging away from home,5762.0,180.872,0.962,5.0,Rent of shelter,8577.0
2021-12-15,"Housing at school, excluding board",9153.0,590.737,0.114,6.0,Lodging away from home,5762.0
2021-12-15,Other lodging away from home including hotels and motels,4418.0,371.558,0.848,6.0,Lodging away from home,5762.0
2021-12-15,Owners’ equivalent rent of primary residence,2972.0,350.28,22.685,6.0,Rent of shelter,8577.0
2021-12-15,Tenants’ and household insurance,7981.0,150.408,0.373,5.0,Rent of shelter,8577.0
2021-12-15,Water and sewer and trash collection services,3706.0,265.485,1.094,4.0,Shelter,8742.0
2021-12-15,Water and sewerage maintenance,6884.0,612.324,0.826,5.0,Water and sewer and trash collection services,3706.0
2021-12-15,Garbage and trash collection,5291.0,532.538,0.268,5.0,Water and sewer and trash collection services,3706.0
2021-12-15,Household operations,8871.0,,0.888,4.0,Shelter,8742.0
2021-12-15,Domestic services,500.0,197.967,0.305,5.0,Household operations,8871.0
2021-12-15,Gardening and lawncare services,2729.0,,0.298,5.0,Household operations,8871.0
2021-12-15,"Moving, storage, freight expense",133.0,197.638,0.102,5.0,Household operations,8871.0
2021-12-15,Repair of household items,5703.0,,0.107,5.0,Household operations,8871.0
2021-12-15,Medical care services,7803.0,579.773,7.0,4.0,Shelter,8742.0
2021-12-15,Professional services,3965.0,405.852,3.259,5.0,Medical care services,7803.0
2021-12-15,Physicians’ services,3292.0,408.644,1.735,6.0,Professional services,3965.0
2021-12-15,Dental services,9008.0,529.498,0.79,6.0,Professional services,3965.0
2021-12-15,Eyeglasses and eye care,7622.0,196.341,0.317,6.0,Professional services,3965.0
2021-12-15,Services by other medical professionals,1206.0,250.259,0.416,6.0,Professional services,3965.0
2021-12-15,Hospital and related services,2710.0,962.639,2.617,5.0,Medical care services,7803.0
2021-12-15,Hospital services,8080.0,368.568,2.335,6.0,Hospital and related services,2710.0
2021-12-15,Inpatient hospital services,4750.0,357.373,1.17,7.0,Hospital services,8080.0
2021-12-15,Outpatient hospital services,6764.0,797.462,1.17,7.0,Hospital services,8080.0
2021-12-15,Nursing homes and adult day services,1344.0,253.406,0.195,6.0,Hospital and related services,2710.0
2021-12-15,Care of invalids and elderly at home,4778.0,137.745,0.088,6.0,Hospital and related services,2710.0
2021-12-15,Health insurance,4532.0,175.263,1.124,5.0,Medical care services,7803.0
2021-12-15,Transportation services,6999.0,325.632,5.962,4.0,Shelter,8742.0
2021-12-15,Leased cars and trucks,1063.0,,0.64,5.0,Transportation services,6999.0
2021-12-15,Car and truck rental,1556.0,189.426,0.108,5.0,Leased cars and trucks,1063.0
2021-12-15,Motor vehicle maintenance and repair,9790.0,324.688,1.13,5.0,Transportation services,6999.0
2021-12-15,Motor vehicle body work,887.0,362.832,0.056,6.0,Motor vehicle maintenance and repair,9790.0
2021-12-15,Motor vehicle maintenance and servicing,7497.0,294.56,0.638,6.0,Motor vehicle maintenance and repair,9790.0
2021-12-15,Motor vehicle repair,1809.0,196.086,0.371,6.0,Motor vehicle maintenance and repair,9790.0
2021-12-15,Motor vehicle insurance,6978.0,555.504,2.407,5.0,Transportation services,6999.0
2021-12-15,Motor vehicle fees,505.0,199.162,0.545,5.0,Transportation services,6999.0
2021-12-15,State motor vehicle registration and license fees,1183.0,186.236,0.28,6.0,Motor vehicle fees,505.0
2021-12-15,Parking and other fees,759.0,219.658,0.247,6.0,Motor vehicle fees,505.0
2021-12-15,Parking fees and tolls,6375.0,254.274,0.1225,7.0,Parking and other fees,759.0
2021-12-15,Public transportation,4134.0,232.575,1.133,5.0,Transportation services,6999.0
2021-12-15,Airline fare,935.0,219.319,0.684,6.0,Public transportation,4134.0
2021-12-15,Other intercity transportation,9574.0,159.52,0.164,6.0,Public transportation,4134.0
2021-12-15,Ship fare,5148.0,63.456,0.055666666666667,7.0,Other intercity transportation,9574.0
2021-12-15,Intracity transportation,2740.0,327.564,0.278,6.0,Public transportation,4134.0
2021-12-15,Intracity mass transit,17.0,128.232,0.278,7.0,Intracity transportation,2740.0
2021-12-15,Recreation services,8585.0,132.393,3.892,4.0,Shelter,8742.0
2021-12-15,Video and audio services,4757.0,137.824,1.605,5.0,Recreation services,8585.0
2021-12-15,Cable and satellite television and radio service,9512.0,524.419,1.515,6.0,Video and audio services,4757.0
2021-12-15,"Video discs and other media, including rental of video and audio",210.0,65.463,0.091,6.0,Video and audio services,4757.0
2021-12-15,Video discs and other media,6541.0,31.383,0.043,7.0,"Video discs and other media, including rental of video and audio",210.0
2021-12-15,Rental of video or audio discs and other media,3098.0,139.684,0.043,7.0,"Video discs and other media, including rental of video and audio",210.0
2021-12-15,Pet services including veterinary,1219.0,281.605,0.42,5.0,Recreation services,8585.0
2021-12-15,Veterinarian services,9003.0,296.263,0.2085,6.0,Pet services including veterinary,1219.0
2021-12-15,Photographers and film processing,2424.0,124.677,0.038,5.0,Recreation services,8585.0
2021-12-15,Other recreation services,9744.0,179.075,1.827,5.0,Recreation services,8585.0
2021-12-15,Admissions,9746.0,405.863,0.647,6.0,Other recreation services,9744.0
2021-12-15,"Admission to movies, theaters, and concerts",290.0,198.719,0.331,7.0,Admissions,9746.0
2021-12-15,Admission to sporting events,5779.0,233.036,0.331,7.0,Admissions,9746.0
2021-12-15,Fees for lessons or instructions,9529.0,341.467,0.219,6.0,Other recreation services,9744.0
2021-12-15,Education and communication services,3707.0,116.677,6.038,4.0,Shelter,8742.0
2021-12-15,"Tuition, other school fees, and childcare",2308.0,797.553,2.911,5.0,Education and communication services,3707.0
2021-12-15,College tuition and fees,3878.0,893.37,1.615,6.0,"Tuition, other school fees, and childcare",2308.0
2021-12-15,Elementary and high school tuition and fees,4671.0,919.844,0.336,6.0,"Tuition, other school fees, and childcare",2308.0
2021-12-15,Child care and nursery school,7798.0,323.366,0.808,6.0,"Tuition, other school fees, and childcare",2308.0
2021-12-15,Technical and business school tuition and fees,3162.0,265.1,0.032,6.0,"Tuition, other school fees, and childcare",2308.0
2021-12-15,Postage and delivery services,594.0,220.214,0.113,5.0,Education and communication services,3707.0
2021-12-15,Postage,8784.0,347.037,0.099,6.0,Postage and delivery services,594.0
2021-12-15,Delivery services,3028.0,349.666,0.014,6.0,Postage and delivery services,594.0
2021-12-15,Telephone services,2405.0,94.735,2.219,5.0,Education and communication services,3707.0
2021-12-15,Wireless telephone services,655.0,48.139,1.647,6.0,Telephone services,2405.0
2021-12-15,Land-line telephone services,7646.0,138.89,0.573,6.0,Telephone services,2405.0
2021-12-15,Internet services and electronic information providers,4310.0,80.289,0.786,5.0,Education and communication services,3707.0
2021-12-15,Other personal services,2259.0,135.594,1.654,4.0,Shelter,8742.0
2021-12-15,Personal care services,1191.0,302.994,0.632,5.0,Other personal services,2259.0
2021-12-15,Haircuts and other personal care services,9359.0,184.876,0.632,6.0,Personal care services,1191.0
2021-12-15,Miscellaneous personal services,6567.0,477.817,1.022,5.0,Other personal services,2259.0
2021-12-15,Legal services,2429.0,382.358,0.308,6.0,Miscellaneous personal services,6567.0
2021-12-15,Funeral expenses,2175.0,352.118,0.128,6.0,Miscellaneous personal services,6567.0
2021-12-15,Laundry and dry cleaning services,4.0,197.17,0.241,6.0,Miscellaneous personal services,6567.0
2021-12-15,Apparel services other than laundry and dry cleaning,7034.0,220.154,0.029,6.0,Miscellaneous personal services,6567.0
2021-12-15,Financial services,7291.0,380.685,0.244,6.0,Miscellaneous personal services,6567.0
2021-12-15,Checking account and other bank services,9594.0,171.626,0.1205,7.0,Financial services,7291.0
2021-12-15,Tax return preparation and other accounting fees,4786.0,,0.1205,7.0,Financial services,7291.0
2021-12-15,All items less food,3531.0,279.004,86.636,1.0,All items,8106.0
2021-12-15,All items less shelter,7199.0,259.076,66.707,1.0,All items,8106.0
2021-12-15,All items less food and shelter,4114.0,251.663,53.343,1.0,All items,8106.0
2021-12-15,"All items less food, shelter, and energy",5789.0,252.915,46.153,1.0,All items,8106.0
2021-12-15,"All items less food, shelter, energy, and used cars and trucks",2208.0,253.227,43.756,1.0,All items,8106.0
2021-12-15,All items less medical care,2047.0,268.139,91.304,1.0,All items,8106.0
2021-12-15,All items less energy,4604.0,284.421,92.81,1.0,All items,8106.0
2021-12-15,Commodities,704.0,210.644,36.817,1.0,All items,8106.0
2021-12-15,"Commodities less food, energy, and used cars and trucks",9826.0,155.177,17.227,2.0,Commodities,704.0
2021-12-15,Commodities less food,5867.0,175.893,23.453,2.0,Commodities,704.0
2021-12-15,Commodities less food and beverages,3891.0,172.623,22.48,2.0,Commodities,704.0
2021-12-15,Services,9735.0,347.998,63.183,1.0,All items,8106.0
2021-12-15,Services less rent of shelter,9058.0,364.675,30.264,2.0,Services,9735.0
2021-12-15,Services less medical care services,5145.0,330.318,56.183,2.0,Services,9735.0
2021-12-15,Durables,2665.0,126.234,9.975,1.0,All items,8106.0
2021-12-15,Nondurables,818.0,251.382,26.842,1.0,All items,8106.0
2021-12-15,Nondurables less food,6247.0,219.716,13.477,2.0,Nondurables,818.0
2021-12-15,Nondurables less food and beverages,7080.0,216.862,12.505,2.0,Nondurables,818.0
2021-12-15,"Nondurables less food, beverages, and apparel",1465.0,279.286,9.44,2.0,Nondurables,818.0
2021-12-15,Nondurables less food and apparel,5488.0,276.643,10.412,2.0,Nondurables,818.0
2021-12-15,Housing,6803.0,288.285,42.217,1.0,All items,8106.0
2021-12-15,Education and communication,1868.0,143.749,6.565,1.0,All items,8106.0
2021-12-15,Education,314.0,277.473,3.041,2.0,Education and communication,1868.0
2021-12-15,Communication,5970.0,76.303,3.524,2.0,Education and communication,1868.0
2021-12-15,Information and information processing,8625.0,71.958,3.411,3.0,Communication,5970.0
2021-12-15,"Information technology, hardware and services",5358.0,7.419,1.192,3.0,Communication,5970.0
2021-12-15,Recreation,8575.0,126.85,5.688,1.0,All items,8106.0
2021-12-15,Video and audio,5618.0,110.794,1.827,2.0,Recreation,8575.0
2021-12-15,"Pets, pet products and services",9321.0,188.696,1.027,2.0,Recreation,8575.0
2021-12-15,Photography,9325.0,78.096,0.072,2.0,Recreation,8575.0
2021-12-15,Food and beverages,9257.0,286.255,14.337,1.0,All items,8106.0
2021-12-15,Domestically produced farm food,612.0,276.523,6.089,2.0,Food and beverages,9257.0
2021-12-15,Other services,6741.0,380.619,11.584,1.0,All items,8106.0
2021-12-15,Apparel less footwear,3242.0,115.741,2.392,1.0,All items,8106.0
2021-12-15,Fuels and utilities,5463.0,272.167,4.643,1.0,All items,8106.0
2021-12-15,Household energy,396.0,226.864,3.549,2.0,Fuels and utilities,5463.0
2021-12-15,Medical care,3411.0,530.946,8.696,1.0,All items,8106.0
2021-12-15,Transportation,6812.0,250.232,16.224,1.0,All items,8106.0
2021-12-15,Private transportation,3815.0,250.508,15.091,2.0,Transportation,6812.0
2021-12-15,New and used motor vehicles,2973.0,125.672,6.987,3.0,Private transportation,3815.0
2021-12-15,Utilities and public transportation,7939.0,233.226,9.322,1.0,All items,8106.0
2021-12-15,Household furnishings and operations,9339.0,137.458,4.282,1.0,All items,8106.0
2021-12-15,Other goods and services,8488.0,487.131,3.207,1.0,All items,8106.0
2021-12-15,Personal care,6986.0,247.561,2.547,2.0,Other goods and services,8488.0
2022-01-15,All items,8106.0,281.933,100.0,0.0,,
2022-01-15,Food,4934.0,289.959,13.364,1.0,All items,8106.0
2022-01-15,Food at home,4200.0,270.996,7.304,2.0,Food,4934.0
2022-01-15,Cereals and bakery products,2948.0,303.133,0.962,3.0,Food at home,4200.0
2022-01-15,Cereals and cereal products,232.0,247.097,0.308,4.0,Cereals and bakery products,2948.0
2022-01-15,Flour and prepared flour mixes,5489.0,263.147,0.04,5.0,Cereals and cereal products,232.0
2022-01-15,Breakfast cereal,6944.0,238.165,0.149,5.0,Cereals and cereal products,232.0
2022-01-15,"Rice, pasta, cornmeal",3008.0,256.881,0.118,5.0,Cereals and cereal products,232.0
2022-01-15,Rice,7147.0,172.596,0.119,6.0,"Rice, pasta, cornmeal",3008.0
2022-01-15,Bakery products,8566.0,334.55,0.654,5.0,Cereals and cereal products,232.0
2022-01-15,Bread,975.0,202.802,0.193,6.0,Bakery products,8566.0
2022-01-15,White bread,4282.0,365.274,0.097,7.0,Bread,975.0
2022-01-15,Bread other than white,4542.0,398.061,0.097,7.0,Bread,975.0
2022-01-15,"Fresh biscuits, rolls, muffins",922.0,196.893,0.092,6.0,Bakery products,8566.0
2022-01-15,"Cakes, cupcakes, and cookies",8034.0,315.217,0.164,6.0,Bakery products,8566.0
2022-01-15,Cookies,4182.0,294.312,0.0825,7.0,"Cakes, cupcakes, and cookies",8034.0
2022-01-15,Fresh cakes and cupcakes,597.0,336.662,0.0825,7.0,"Cakes, cupcakes, and cookies",8034.0
2022-01-15,Other bakery products,8497.0,299.009,0.205,6.0,Bakery products,8566.0
2022-01-15,"Fresh sweetrolls, coffeecakes, doughnuts",4288.0,346.638,0.067333333333333,7.0,Other bakery products,8497.0
2022-01-15,"Crackers, bread, and cracker products",9136.0,352.703,0.067333333333333,7.0,Other bakery products,8497.0
2022-01-15,"Frozen and refrigerated bakery products, pies, tarts, turnovers",3655.0,287.687,0.067333333333333,7.0,Other bakery products,8497.0
2022-01-15,"Meats, poultry, fish, and eggs",8516.0,300.487,1.504,3.0,Food at home,4200.0
2022-01-15,Meats,5354.0,314.798,0.937,5.0,"Meats, poultry, fish, and eggs",8516.0
2022-01-15,Beef and veal,207.0,392.965,0.426,6.0,Meats,5354.0
2022-01-15,Uncooked ground beef,5192.0,327.558,0.17,7.0,Beef and veal,207.0
2022-01-15,Uncooked beef roasts,2136.0,308.437,0.061,7.0,Beef and veal,207.0
2022-01-15,Uncooked beef steaks,1842.0,268.235,0.158,7.0,Beef and veal,207.0
2022-01-15,Uncooked other beef and veal,7339.0,325.486,0.037,7.0,Beef and veal,207.0
2022-01-15,Pork,5855.0,262.575,0.29,6.0,Meats,5354.0
2022-01-15,"Bacon, breakfast sausage, and related products",9102.0,196.65,0.132,7.0,Pork,5855.0
2022-01-15,Bacon and related products,9540.0,378.934,0.065,8.0,"Bacon, breakfast sausage, and related products",9102.0
2022-01-15,Breakfast sausage and related products,8302.0,170.254,0.065,8.0,"Bacon, breakfast sausage, and related products",9102.0
2022-01-15,Ham,3234.0,239.359,0.05,7.0,Pork,5855.0
2022-01-15,"Ham, excluding canned",9972.0,267.749,0.051,8.0,Ham,3234.0
2022-01-15,Pork chops,4791.0,232.72,0.043,7.0,Pork,5855.0
2022-01-15,Other pork including roasts and picnics,8666.0,160.216,0.065,7.0,Pork,5855.0
2022-01-15,Other meats,4535.0,256.154,0.221,6.0,Meats,5354.0
2022-01-15,Frankfurters,4003.0,257.304,0.05525,7.0,Other meats,4535.0
2022-01-15,Lunchmeats,3829.0,165.157,0.05525,7.0,Other meats,4535.0
